prompt,context,gender,age,occupation,target_mid,target_title
"User profile (audit only):
- gender: F
- age: 35-44
- occupation: homemaker

Watch history:
1. Bad Taste VHS
2. Eternal Sunshine of the Spotless Mind
3. Carnivale: Season 1
4. Shattered Glass
5. Unleashed
6. Carnivale: Season 2
7. Brick (2005) (Ws)
8. Chinatown
9. Pat Garrett and Billy the Kid VHS
10. A Fistful of Dynamite VHS

Task:
Recommend the next 10 items the user would like, as a ranked list.
Return ONLY a JSON array of item titles (strings), length = 10.
","Watch history:
1. Bad Taste VHS
2. Eternal Sunshine of the Spotless Mind
3. Carnivale: Season 1
4. Shattered Glass
5. Unleashed
6. Carnivale: Season 2
7. Brick (2005) (Ws)
8. Chinatown
9. Pat Garrett and Billy the Kid VHS
10. A Fistful of Dynamite VHS",F,35-44,homemaker,B000TJ6PBU,1408 Full Screen Edition
"User profile (audit only):
- gender: F
- age: 35-44
- occupation: lawyer

Watch history:
1. Blackhat
2. San Andreas Bilingual
3. Redbook Ultra Stretch VHS
4. Stretch
5. Awaken
6. American Ultra Digital
7. No Escape
8. Leprechaun
9. The Legend of Longwood
10. Olympus has Fallen

Task:
Recommend the next 10 items the user would like, as a ranked list.
Return ONLY a JSON array of item titles (strings), length = 10.
","Watch history:
1. Blackhat
2. San Andreas Bilingual
3. Redbook Ultra Stretch VHS
4. Stretch
5. Awaken
6. American Ultra Digital
7. No Escape
8. Leprechaun
9. The Legend of Longwood
10. Olympus has Fallen",F,35-44,lawyer,B01723F80E,The Last Witch Hunter Digital
"User profile (audit only):
- gender: F
- age: 55-64
- occupation: clerical/admin

Watch history:
1. Cowboys &amp; Aliens
2. Terra Nova
3. The Amazing Spider-Man
4. Captain America : First Avenger
5. Prometheus
6. Dredd
7. Cloud Atlas
8. Star Trek Into Darkness
9. Halo 4: Forward Unto Dawn
10. Ender's Game

Task:
Recommend the next 10 items the user would like, as a ranked list.
Return ONLY a JSON array of item titles (strings), length = 10.
","Watch history:
1. Cowboys &amp; Aliens
2. Terra Nova
3. The Amazing Spider-Man
4. Captain America : First Avenger
5. Prometheus
6. Dredd
7. Cloud Atlas
8. Star Trek Into Darkness
9. Halo 4: Forward Unto Dawn
10. Ender's Game",F,55-64,clerical/admin,B00G3D732Q,Lone Survivor [DVD]
"User profile (audit only):
- gender: M
- age: 55-64
- occupation: executive/managerial

Watch history:
1. American Dad!: Volume Seven
2. American Dad! Volume Eight
3. American Dad Volume 10
4. Archer Season 6
5. Stargate Atlantis VHS
6. Stargate Atlantis: Season 2
7. Dogfights: Season 1
8. Farscape: The Complete Series
9. 1984 VHS
10. Farscape

Task:
Recommend the next 10 items the user would like, as a ranked list.
Return ONLY a JSON array of item titles (strings), length = 10.
","Watch history:
1. American Dad!: Volume Seven
2. American Dad! Volume Eight
3. American Dad Volume 10
4. Archer Season 6
5. Stargate Atlantis VHS
6. Stargate Atlantis: Season 2
7. Dogfights: Season 1
8. Farscape: The Complete Series
9. 1984 VHS
10. Farscape",M,55-64,executive/managerial,B000BOH8Y6,Alien Nation - The Complete Series
"User profile (audit only):
- gender: F
- age: 25-34
- occupation: artist

Watch history:
1. Enchanted
2. The Restless Gun
3. Tate
4. Tate
5. Mission: Impossible - The Third TV Season
6. The Kingdom
7. The Kingdom
8. The Invaders: Season 1
9. Hawaii Five-O: Season 4
10. Mannix

Task:
Recommend the next 10 items the user would like, as a ranked list.
Return ONLY a JSON array of item titles (strings), length = 10.
","Watch history:
1. Enchanted
2. The Restless Gun
3. Tate
4. Tate
5. Mission: Impossible - The Third TV Season
6. The Kingdom
7. The Kingdom
8. The Invaders: Season 1
9. Hawaii Five-O: Season 4
10. Mannix",F,25-34,artist,B0012Z36EO,The Invaders: Season 1
"User profile (audit only):
- gender: F
- age: 25-34
- occupation: homemaker

Watch history:
1. Holiday in Handcuffs
2. Gun Shy
3. If You Believe VHS
4. Flashbacks Of A Fool
5. I'll Be Home for Christmas
6. Brave Enough: Live at the Variety Playhouse
7. Lost Horizon
8. Contact
9. Poltergeist
10. White Christmas VHS

Task:
Recommend the next 10 items the user would like, as a ranked list.
Return ONLY a JSON array of item titles (strings), length = 10.
","Watch history:
1. Holiday in Handcuffs
2. Gun Shy
3. If You Believe VHS
4. Flashbacks Of A Fool
5. I'll Be Home for Christmas
6. Brave Enough: Live at the Variety Playhouse
7. Lost Horizon
8. Contact
9. Poltergeist
10. White Christmas VHS",F,25-34,homemaker,6304844948,Alien Resurrection VHS
"User profile (audit only):
- gender: M
- age: 45-54
- occupation: homemaker

Watch history:
1. The Prophecy &amp; Hellraiser: Complete Collection
2. VR Troopers: Season 1, Vol. 2
3. Big Bad Beetleborgs: Season 1, Vol. 2
4. Rocko's Modern Life: The Complete Series
5. Superhuman Samurai Syber Squad - Volume 1 - 28 Eps
6. Gabriel Iglesias: Aloha Fluffy
7. Sharpe's Revenge
8. Sharpe's Rifles Collection Set
9. The Neighbor No. Thirteen Double
10. The Kims of Comedy

Task:
Recommend the next 10 items the user would like, as a ranked list.
Return ONLY a JSON array of item titles (strings), length = 10.
","Watch history:
1. The Prophecy &amp; Hellraiser: Complete Collection
2. VR Troopers: Season 1, Vol. 2
3. Big Bad Beetleborgs: Season 1, Vol. 2
4. Rocko's Modern Life: The Complete Series
5. Superhuman Samurai Syber Squad - Volume 1 - 28 Eps
6. Gabriel Iglesias: Aloha Fluffy
7. Sharpe's Revenge
8. Sharpe's Rifles Collection Set
9. The Neighbor No. Thirteen Double
10. The Kims of Comedy",M,45-54,homemaker,B000GYI3PE,Max Havoc: Curse of the Dragon
"User profile (audit only):
- gender: F
- age: 25-34
- occupation: unemployed

Watch history:
1. Green Zone
2. Get Low
3. Wind at My Back - Season 02
4. Thanks for Sharing
5. Slow Burn VHS
6. Local Color
7. Bone Tomahawk
8. Game of Thrones: Season 5
9. Doctor Thorne - Season 1 2015
10. The Crimson Petal &amp; the White: Season 1 [PAL]

Task:
Recommend the next 10 items the user would like, as a ranked list.
Return ONLY a JSON array of item titles (strings), length = 10.
","Watch history:
1. Green Zone
2. Get Low
3. Wind at My Back - Season 02
4. Thanks for Sharing
5. Slow Burn VHS
6. Local Color
7. Bone Tomahawk
8. Game of Thrones: Season 5
9. Doctor Thorne - Season 1 2015
10. The Crimson Petal &amp; the White: Season 1 [PAL]",F,25-34,unemployed,B0000CERP3,Sherlock - Case of Evil
"User profile (audit only):
- gender: F
- age: 25-34
- occupation: executive/managerial

Watch history:
1. Terminator 3: Rise of the Machines
2. The League of Extraordinary Gentlemen
3. Terminator 3: Rise of the Machines
4. Blowback
5. Fade to Black VHS
6. 21 Grams
7. Monster
8. The Crow: City of Angels VHS
9. 25th Hour VHS
10. American Splendor

Task:
Recommend the next 10 items the user would like, as a ranked list.
Return ONLY a JSON array of item titles (strings), length = 10.
","Watch history:
1. Terminator 3: Rise of the Machines
2. The League of Extraordinary Gentlemen
3. Terminator 3: Rise of the Machines
4. Blowback
5. Fade to Black VHS
6. 21 Grams
7. Monster
8. The Crow: City of Angels VHS
9. 25th Hour VHS
10. American Splendor",F,25-34,executive/managerial,6303690653,Milpitas Monster VHS
"User profile (audit only):
- gender: F
- age: 45-54
- occupation: technician/engineer

Watch history:
1. Lewis - Series 6 [NON-U.S.A. FORMAT: PAL + REGION 2 + U.K. IMPORT] (Complete Sixth Season - Original British Version - Inspector Lewis)
2. Aaahh!!! Real Monsters: Season 1
3. Animaniacs: Vol. 1 (DVD)
4. Secret Service VHS
5. Despicable Me
6. Pitch Perfect
7. Jurassic World
8. Kingsman: The Secret Service
9. Hansel &amp; Gretel: Witch Hunters
10. Legend (2015)

Task:
Recommend the next 10 items the user would like, as a ranked list.
Return ONLY a JSON array of item titles (strings), length = 10.
","Watch history:
1. Lewis - Series 6 [NON-U.S.A. FORMAT: PAL + REGION 2 + U.K. IMPORT] (Complete Sixth Season - Original British Version - Inspector Lewis)
2. Aaahh!!! Real Monsters: Season 1
3. Animaniacs: Vol. 1 (DVD)
4. Secret Service VHS
5. Despicable Me
6. Pitch Perfect
7. Jurassic World
8. Kingsman: The Secret Service
9. Hansel &amp; Gretel: Witch Hunters
10. Legend (2015)",F,45-54,technician/engineer,B01BDUS0NY,Deadpool 2016
"User profile (audit only):
- gender: F
- age: 35-44
- occupation: K-12 student

Watch history:
1. Rocky: The Undisputed Collection
2. Rocky: The Undisputed Collection
3. White House Down
4. Hangover: Part III
5. We're the Millers
6. 2 Guns
7. A Million Ways to Die in the West 2014
8. 2 Guns
9. Heart &amp; Friends: Home For The Holidays
10. St. Vincent

Task:
Recommend the next 10 items the user would like, as a ranked list.
Return ONLY a JSON array of item titles (strings), length = 10.
","Watch history:
1. Rocky: The Undisputed Collection
2. Rocky: The Undisputed Collection
3. White House Down
4. Hangover: Part III
5. We're the Millers
6. 2 Guns
7. A Million Ways to Die in the West 2014
8. 2 Guns
9. Heart &amp; Friends: Home For The Holidays
10. St. Vincent",F,35-44,K-12 student,B00LTTUE70,Coraz&oacute;n - Live From Mexico: Live It To Believe It
"User profile (audit only):
- gender: F
- age: 35-44
- occupation: self-employed

Watch history:
1. I Don't Know How She Does It
2. Coriolanus
3. The Three Musketeers  anglais
4. Larry Crowne
5. Contraband
6. Safe House
7. Ghost Rider: Spirit of Vengeance
8. Act of Valor
9. This Means War
10. Snow White &amp; the Huntsman

Task:
Recommend the next 10 items the user would like, as a ranked list.
Return ONLY a JSON array of item titles (strings), length = 10.
","Watch history:
1. I Don't Know How She Does It
2. Coriolanus
3. The Three Musketeers  anglais
4. Larry Crowne
5. Contraband
6. Safe House
7. Ghost Rider: Spirit of Vengeance
8. Act of Valor
9. This Means War
10. Snow White &amp; the Huntsman",F,35-44,self-employed,B005LAII0I,Mirror Mirror
"User profile (audit only):
- gender: M
- age: 55-64
- occupation: homemaker

Watch history:
1. Winter Blast
2. The Super VHS
3. Gone Fishin VHS
4. Barney's Great Adventure: The Movie VHS
5. Sesame Street Songs - Rock and Roll! VHS
6. The Muppet Show: Season 2
7. The California Raisins Collection
8. Dragonheart - A New Beginning VHS
9. Disney's Sing Along Songs - The Lion King Circle of Life VHS
10. Mighty Machines: Tremendous Tools

Task:
Recommend the next 10 items the user would like, as a ranked list.
Return ONLY a JSON array of item titles (strings), length = 10.
","Watch history:
1. Winter Blast
2. The Super VHS
3. Gone Fishin VHS
4. Barney's Great Adventure: The Movie VHS
5. Sesame Street Songs - Rock and Roll! VHS
6. The Muppet Show: Season 2
7. The California Raisins Collection
8. Dragonheart - A New Beginning VHS
9. Disney's Sing Along Songs - The Lion King Circle of Life VHS
10. Mighty Machines: Tremendous Tools",M,55-64,homemaker,B00153ZQQO,Mighty Machines: Tremendous Tools
"User profile (audit only):
- gender: M
- age: 45-54
- occupation: K-12 student

Watch history:
1. The Twilight Zone: Season 2
2. Condorman VHS
3. Christmas in Connecticut 1992  VHS
4. The Twilight Zone: Season 1
5. Journey 2: The Mysterious Island
6. Anglais Hugo
7. Last of the Summer Wine Series 1-2
8. America: Imagine a World without Her
9. The Rally
10. Once Upon A Mattress

Task:
Recommend the next 10 items the user would like, as a ranked list.
Return ONLY a JSON array of item titles (strings), length = 10.
","Watch history:
1. The Twilight Zone: Season 2
2. Condorman VHS
3. Christmas in Connecticut 1992  VHS
4. The Twilight Zone: Season 1
5. Journey 2: The Mysterious Island
6. Anglais Hugo
7. Last of the Summer Wine Series 1-2
8. America: Imagine a World without Her
9. The Rally
10. Once Upon A Mattress",M,45-54,K-12 student,B001IYPO4O,"Larceny, Inc. [DVD]"
"User profile (audit only):
- gender: M
- age: 45-54
- occupation: clerical/admin

Watch history:
1. McQ
2. The Best of America's Test Kitchen
3. Baking With Julia 2 DVD Set (16 Episodes)
4. Ulysses VHS
5. It Came from Outer Space VHS
6. Genghis Khan VHS
7. Piranha
8. Moby Dick
9. The Food Of The Gods / Frogs
10. Empire Of The Ants / Jaws Of Satan

Task:
Recommend the next 10 items the user would like, as a ranked list.
Return ONLY a JSON array of item titles (strings), length = 10.
","Watch history:
1. McQ
2. The Best of America's Test Kitchen
3. Baking With Julia 2 DVD Set (16 Episodes)
4. Ulysses VHS
5. It Came from Outer Space VHS
6. Genghis Khan VHS
7. Piranha
8. Moby Dick
9. The Food Of The Gods / Frogs
10. Empire Of The Ants / Jaws Of Satan",M,45-54,clerical/admin,6305082448,Cross of Iron VHS
"User profile (audit only):
- gender: F
- age: 18-24
- occupation: clerical/admin

Watch history:
1. Single Handed: Set One
2. The Night of the Generals VHS
3. Heroes of Telemark, The 1965  VHS
4. Chris Ryan's Strike Back
5. Southland:S1 (DVD)
6. Police Story
7. Zen: Vendetta / Cabal / Ratking
8. Max Manus: Man of War
9. Gettysburg
10. Greatest Tank Battles

Task:
Recommend the next 10 items the user would like, as a ranked list.
Return ONLY a JSON array of item titles (strings), length = 10.
","Watch history:
1. Single Handed: Set One
2. The Night of the Generals VHS
3. Heroes of Telemark, The 1965  VHS
4. Chris Ryan's Strike Back
5. Southland:S1 (DVD)
6. Police Story
7. Zen: Vendetta / Cabal / Ratking
8. Max Manus: Man of War
9. Gettysburg
10. Greatest Tank Battles",F,18-24,clerical/admin,B0042F7KPC,LAW AND ORDER UK - SERIES 2 [NON-USA Format / Import / Region 2 / PAL]
"User profile (audit only):
- gender: F
- age: 35-44
- occupation: programmer

Watch history:
1. The Fugitive
2. Superman the Movie VHS
3. The Rock VHS
4. New York 5 Episode PBS VHS
5. When We Were Kings
6. Star Trek II - The Wrath of Khan VHS
7. The Sopranos - The Complete Third Season VHS
8. Original Gangstas VHS
9. Bloodsport VHS
10. The One VHS

Task:
Recommend the next 10 items the user would like, as a ranked list.
Return ONLY a JSON array of item titles (strings), length = 10.
","Watch history:
1. The Fugitive
2. Superman the Movie VHS
3. The Rock VHS
4. New York 5 Episode PBS VHS
5. When We Were Kings
6. Star Trek II - The Wrath of Khan VHS
7. The Sopranos - The Complete Third Season VHS
8. Original Gangstas VHS
9. Bloodsport VHS
10. The One VHS",F,35-44,programmer,B00005JKMQ,Ali
"User profile (audit only):
- gender: M
- age: 25-34
- occupation: academic/educator

Watch history:
1. Tendres Cousines
2. Ribald Tales of Canterbury / Tasty
3. Innocence Region 2
4. MY QUEEN KARO
5. Pixote VHS
6. Swimming Pool
7. L.I.E.
8. The Dreamers
9. 9 Songs
10. Shortbus

Task:
Recommend the next 10 items the user would like, as a ranked list.
Return ONLY a JSON array of item titles (strings), length = 10.
","Watch history:
1. Tendres Cousines
2. Ribald Tales of Canterbury / Tasty
3. Innocence Region 2
4. MY QUEEN KARO
5. Pixote VHS
6. Swimming Pool
7. L.I.E.
8. The Dreamers
9. 9 Songs
10. Shortbus",M,25-34,academic/educator,B001H9ML8W,Newsgirls
"User profile (audit only):
- gender: M
- age: 25-34
- occupation: tradesman/craftsman

Watch history:
1. Perversion Story
2. Fox Horror Classics Collection: (The Lodger / Hangover Square / The Undying Monster)
3. The Card Player
4. The Saint VHS
5. Goliath and the Dragon
6. The Strange Vice of Mrs. Wardh
7. Demons of the Mind VHS
8. Dracula Prince of Darkness/The Satanic Rites of Dracula
9. Friday the 13th 2 VHS
10. Friday the 13th, Part 3 VHS

Task:
Recommend the next 10 items the user would like, as a ranked list.
Return ONLY a JSON array of item titles (strings), length = 10.
","Watch history:
1. Perversion Story
2. Fox Horror Classics Collection: (The Lodger / Hangover Square / The Undying Monster)
3. The Card Player
4. The Saint VHS
5. Goliath and the Dragon
6. The Strange Vice of Mrs. Wardh
7. Demons of the Mind VHS
8. Dracula Prince of Darkness/The Satanic Rites of Dracula
9. Friday the 13th 2 VHS
10. Friday the 13th, Part 3 VHS",M,25-34,tradesman/craftsman,6302428149,The Ghoul VHS
"User profile (audit only):
- gender: M
- age: 18-24
- occupation: retired

Watch history:
1. Jackie Brown
2. Pather Panchali VHS
3. The Hidden Fortress
4. Verdi - Aida - The Metropolitan Opera/James Levine VHS
5. Next Stop Greenwich Village VHS
6. Killing Them Softly
7. White VHS
8. Seraphim Falls
9. The Politician's Wife
10. Great Expectations

Task:
Recommend the next 10 items the user would like, as a ranked list.
Return ONLY a JSON array of item titles (strings), length = 10.
","Watch history:
1. Jackie Brown
2. Pather Panchali VHS
3. The Hidden Fortress
4. Verdi - Aida - The Metropolitan Opera/James Levine VHS
5. Next Stop Greenwich Village VHS
6. Killing Them Softly
7. White VHS
8. Seraphim Falls
9. The Politician's Wife
10. Great Expectations",M,18-24,retired,B011SDC12M,A Special Day
"User profile (audit only):
- gender: M
- age: 55-64
- occupation: customer service

Watch history:
1. Britten: Peter Grimes
2. The White Ribbon
3. La Pianiste
4. Adams - Death of Klinghoffer / Randle, Sylvan, Howard, Maltman, Boutros, Melrose, Bickley, LSO
5. Prokofiev: Fiery Angel VHS
6. Bad Lieutenant: Port of Call New Orleans
7. An Actor's Revenge VHS
8. Prokofiev - The Stone Flower / Terekhova, Gulyaev, Polikarpova, Christyakova, Viliumanis, Kirov Ballet
9. Stone Flower VHS
10. 127 Hours

Task:
Recommend the next 10 items the user would like, as a ranked list.
Return ONLY a JSON array of item titles (strings), length = 10.
","Watch history:
1. Britten: Peter Grimes
2. The White Ribbon
3. La Pianiste
4. Adams - Death of Klinghoffer / Randle, Sylvan, Howard, Maltman, Boutros, Melrose, Bickley, LSO
5. Prokofiev: Fiery Angel VHS
6. Bad Lieutenant: Port of Call New Orleans
7. An Actor's Revenge VHS
8. Prokofiev - The Stone Flower / Terekhova, Gulyaev, Polikarpova, Christyakova, Viliumanis, Kirov Ballet
9. Stone Flower VHS
10. 127 Hours",M,55-64,customer service,B0000SXK0Y,Capturing the Friedmans
